signal_id	name	120967	141810	103752	105373	116957	118925	119035	119189	119627	121575	121794	123994	124533	126057	126530	131589	132440	133676	143375	144260	144347	146463	147557	148817	149066	149298	150263	150744	154510	155215	156220	156605	157774	160319	161163	161433	161748	162558	163620	169332	169671	170262	174714	149033	111197	113468	113835	124093	128426	129614	141223	142225	142342	142405	149203	150592	156997	164981	166344	VA26102	VA26103	VA26107	VA26108	VA26111	VA26116	VA26118	VA26119	VA26120	VA26127	VA26129	VA26130	VA26143	VA26153	VA26166	VA26171	VA26173	VA26176	VA26178	VA26185	VA48587	VA48588	VA48589	VA48590	VA48591	VA48592	VA48593	VA48594	VA48595	VA48596	VA48597	VA48598	oci_qc_1	oci_qc_2	oci_qc_3	oci_qc_4	oci_qc_5
9998	"PG(22:4(7Z,10Z,13Z,16Z)/20:2(11Z,14Z));PG(22:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z));PG(22:2(13Z,16Z)/20:4(5Z,8Z,11Z,14Z));PG(20:2(11Z,14Z)/22:4(7Z,10Z,13Z,16Z));PG(20:5(5Z,8Z,11Z,14Z,17Z)/22:1(11Z));PG(20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:0);PG(20:4(5Z,8Z,11Z,14Z)/22:2(13Z,16Z))"	15.73148917	12.76847082	14.80251894	14.16807884	14.23272467	15.04145332	14.43700082	14.87632804	15.59295614	15.17463018	14.83733325	15.847167	14.95435694	15.78212205	15.35137221	7.341400244	16.93481779	15.76394217	16.20026008	15.11000949	13.61949334	14.57841788	15.60018956	15.48583742	16.10463259	15.69020195	15.79498039	15.3232693	13.91796881	14.81070229	15.55983024	14.68103563	13.53184633	13.50792708	13.47079121	15.58688508	14.35178116	14.62432005	16.08241834	15.67253253	13.64294333	15.28829889	13.73069684	15.58228146	13.8510936	15.61238307	14.72342122	17.49128732	13.58954116	13.76177532	15.61809699	13.98726407	17.1527731	10.487496	17.00962313	16.88575341	15.49142907	15.99795907	14.27706948	15.87659222	13.48944754	13.68804085	12.76415606	14.22723407	15.68289488	15.40461322	7.197349232	15.07757846	14.80480215	15.16312033	15.41444973	14.38907972	15.19584916	15.14457689	14.02157089	16.34113768	15.36242739	14.32743031	14.19005541	15.93138818	15.60062669	15.77107708	14.60114268	15.42058295	15.69245062	15.18189344	12.81055451	13.83021029	16.22791428	12.41464079	14.78000065	14.72905849	14.89241374	15.04976962	14.78734103	14.77081153
10000	PI(P-16:0/20:0);PI(P-18:0/18:0);PI(O-20:0/16:1(9Z));PI(P-20:0/16:0);PI(O-18:0/18:1(9Z));PI(O-16:0/20:1(11Z))	15.62307776	14.09376639	15.24992579	14.30454481	14.72186324	15.54526303	15.80246763	14.89414578	15.29434508	15.32093473	15.3261463	16.47786631	14.62075178	15.58471847	16.00913262	12.63932049	16.77850089	15.01845175	15.81570005	15.01968254	14.15560472	14.64187867	14.98148937	16.31615782	15.87881804	15.49805091	15.24008371	15.08253133	14.04070533	15.66027123	15.25138192	14.07106843	14.55938448	13.5848751	14.37345131	15.2609734	14.61815976	14.53290336	15.71564822	15.54049437	14.39226867	14.82918483	12.97264945	15.46911108	14.54399782	15.346487	14.67142039	17.28713265	14.32378058	14.61969198	14.18744579	14.54087224	16.81578557	12.7451382	16.82087886	16.60013838	15.56475034	15.33250348	14.28334806	15.41262558	13.64522753	14.38904136	13.09723395	13.01168296	15.99698402	16.18297461	13.48284784	13.83373803	15.70458559	14.38741045	15.30097311	14.13614158	15.45904357	14.89045744	14.63950627	16.23864437	15.16699375	14.28399631	13.6843873	16.2078719	14.87058872	15.5828615	14.78015081	14.553797	16.59751207	15.41880849	13.55383576	14.26277987	16.69458018	13.30689017	14.06225074	14.45224204	14.55889325	15.01360041	14.54579366	13.92832765
10007	"TG(14:1(9Z)/18:4(6Z,9Z,12Z,15Z)/20:1(11Z))[iso6];TG(12:0/18:4(6Z,9Z,12Z,15Z)/22:2(13Z,16Z))[iso6];TG(15:1(9Z)/18:4(6Z,9Z,12Z,15Z)/19:1(9Z))[iso6];TG(14:0/18:4(6Z,9Z,12Z,15Z)/20:2(11Z,14Z))[iso6]"	19.14284757	20.74257272	17.54981246	19.37558402	20.14057066	18.96239543	19.33457238	17.90956461	19.25723803	20.76955144	19.89526748	19.68528744	20.48709998	20.06399341	19.45763798	19.59163418	19.09612417	21.29040185	20.30268051	20.45016853	17.84691527	20.24515303	20.5190026	19.25816675	20.15377981	18.4995257	19.30984145	20.87853211	18.46059256	18.71774405	18.31285015	18.98012979	20.63734766	20.01631086	17.66509883	19.17749343	19.96581177	18.6934243	18.65355508	18.90635309	19.5782663	20.22244333	18.92974932	14.57689362	14.09758636	14.45575442	14.23547838	14.19666716	14.92020974	14.78402254	14.02525614	13.99738616	14.41888743	14.3900245	13.70337482	13.68926061	13.99955403	14.07062862	14.72003721	21.98212288	21.56525237	21.26525421	19.13716947	20.30254294	20.31772807	19.54770577	21.04039525	21.40144716	20.59466679	22.05609383	22.18474633	21.82977956	20.01179735	20.29463996	21.71999365	21.92149207	21.20268897	21.58154684	21.05823388	20.41515204	19.27803062	20.10746005	19.32681453	21.15424448	20.23961711	19.66014991	20.33432355	18.41959837	20.06002491	18.5341725	19.37151699	19.13265161	19.02483263	19.13410324	18.80450195	18.79812847
10008	"TG(12:0/20:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6];TG(15:0/15:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6];TG(16:0/16:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6];TG(15:1(9Z)/17:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6];TG(13:0/19:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6];TG(14:0/16:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6];TG(12:0/18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso6];TG(13:0/17:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6];TG(12:0/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6];TG(13:0/17:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6];TG(12:0/18:3(9Z,12Z,15Z)/22:3(10Z,13Z,16Z))[iso6];TG(14:1(9Z)/16:1(9Z)/22:4(7Z,10Z,13Z,16Z))[iso6];TG(12:0/20:2(11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso6];TG(14:0/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6];TG(14:0/18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z))[iso6];TG(15:0/15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3];TG(14:1(9Z)/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6]"	20.99803454	21.29510826	19.58836869	20.11709957	20.08792388	20.13101638	21.46934935	19.40154892	19.76019937	21.7061697	20.28116471	21.77811862	21.22796734	20.65298658	20.289243	20.87140259	20.59601631	21.79853827	20.77825461	20.4720768	19.58389812	21.7001193	20.57242383	20.25047307	20.59738404	20.40644924	20.24110757	21.34266306	20.29584644	19.53307584	19.0955164	20.38144968	21.41109815	21.01779461	19.48608544	20.59467096	20.11746434	19.99154338	20.48341508	20.9838781	20.90826396	21.36548964	20.85303325	16.49094974	16.66791575	16.05995401	16.54445594	16.43552497	16.72067768	16.9920934	16.47875801	16.28514166	17.92247174	16.44921816	16.72091151	16.69308149	16.00870991	16.4265913	17.08491441	21.80666543	21.04588558	21.98530729	20.64901484	21.51831479	21.70875909	20.81687749	21.95867045	21.97067696	21.28409381	22.57784595	22.3285636	22.21664227	20.83275111	20.98301077	21.90249956	22.65941396	21.20765764	22.21223606	21.48037508	22.34738633	21.10111725	21.28759867	21.11582843	22.22796835	21.05807054	21.31787173	21.87079009	20.50625623	21.63831638	20.06209671	19.86513865	20.22176806	20.2119584	20.27450946	20.11795187	20.20714879
10010	"TG(16:0/18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z))[iso3];TG(14:0/18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6];TG(14:0/16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6];TG(17:2(9Z,12Z)/17:2(9Z,12Z)/18:2(9Z,12Z))[iso3];TG(14:1(9Z)/16:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6];TG(12:0/18:3(6Z,9Z,12Z)/22:3(10Z,13Z,16Z))[iso6];TG(14:1(9Z)/18:3(9Z,12Z,15Z)/20:2(11Z,14Z))[iso6]"	18.05373337	18.55476585	18.67793441	19.19610376	19.41528646	18.66572567	17.66599474	17.98003583	19.17113901	18.71562876	17.42164145	18.31582237	18.76841824	19.43209071	18.90003323	19.26820075	17.5812523	18.04319322	19.46571979	19.12942718	18.83234189	19.12945104	18.18843818	19.27036554	18.75212452	19.72724441	19.63374248	18.32699821	19.54895797	18.85313368	18.35690749	19.57564323	19.27650781	18.93339254	19.67628714	19.52953032	18.60319122	19.68856787	19.33140383	19.62196016	18.39555525	19.47563248	19.47250515	18.49151837	18.79826909	19.2934278	19.55065843	20.51135783	19.74130405	19.69232779	19.87144604	21.00525918	19.62401497	20.31668398	20.91105663	20.53765449	20.44521882	18.84245855	18.79353231	19.51423185	19.76482316	19.6594697	19.07453725	19.94504966	19.28188199	19.42434648	19.37051176	18.53173219	18.73950959	18.29157134	19.63106023	19.33686586	19.79069305	19.47711647	19.3618517	19.50334112	20.05308351	19.60068844	20.08284667	18.7067783	20.10725246	20.22923595	19.67401574	18.94814673	20.09720915	19.22820729	19.22476713	18.50513802	19.52279043	18.93806577	19.30788582	18.07713682	19.04247154	18.69067824	18.57952932	18.32467888
10038	SHexCer 38:1;O3	15.13135381	8.781985355	14.45905725	14.41358946	13.57434766	14.74990401	14.86303389	14.32819933	14.02976574	14.63766185	15.56122131	15.03908319	13.31758421	14.60406412	15.24977135	11.10490547	15.82697775	14.60384303	15.54038788	14.5881964	12.72155307	11.95716666	13.71358427	14.37998921	15.08489339	15.14755214	14.94729931	14.61405	14.107002	14.84495074	14.5687194	12.54857793	13.66269929	13.51233469	14.93473327	14.55273465	14.94904101	14.73505061	14.31033424	14.8977409	13.95120781	13.15511795	13.00914387	14.40604989	13.72425921	14.09584813	13.86561785	16.62173602	14.30655517	13.64594736	14.85614559	13.21961378	16.19375034	14.20490867	16.24678783	16.86515996	13.83164545	14.81710797	9.902851519	14.59260745	12.60824478	12.50783837	11.39853646	12.34841829	14.56992001	13.25239684	8.433319271	10.47364499	13.9274989	12.01894299	14.03519373	11.9704646	14.10067681	13.67572082	13.66492875	14.33428346	14.90767269	13.05267118	11.8794172	14.62402469	14.18082903	15.03485929	13.59505739	14.54083802	15.33132269	14.71519315	11.30416754	12.44499322	15.21424816	10.33433563	11.77578553	13.81799545	14.30164788	13.93037678	13.16377727	13.43788605
10043	PG O-42:7	15.66236005	13.35700834	14.33376178	14.86453319	13.21972851	15.13746915	15.09419619	14.42178115	15.24121112	14.79172779	15.39499563	15.29805692	14.73484691	15.15357539	15.69763912	9.199180934	16.0203978	14.91232044	15.81547001	14.85694473	14.1969373	14.55028796	15.3445748	15.11024644	15.47249079	14.89181784	15.15775886	14.78012511	15.25270207	15.89301917	14.8696723	13.88379872	14.45048168	13.52359841	14.52991937	14.91712723	13.25755494	14.43721066	14.62337254	15.4694901	14.1588945	14.68082265	14.25111005	15.20596378	12.88812749	15.52455514	15.14920443	16.96813388	14.4143711	14.28394549	15.63292125	14.58573723	16.21596677	14.26117361	16.32494889	16.78160069	15.34268235	14.58022052	14.19603995	15.44436463	13.84539679	13.92252781	11.22727508	14.50993974	15.30827471	15.13009657	12.23238734	13.52128827	14.83150102	14.46937706	15.34030861	13.69939428	15.11941673	14.52005703	13.87541874	15.5475925	15.74284914	14.03785791	14.14414383	14.90944614	14.83053965	15.58715376	14.01681383	14.56741958	15.31640543	15.75053699	8.51893106	14.49847267	15.2289289	13.18785579	13.97655357	14.36062442	14.55746838	14.58705946	13.95547435	14.62865465
10047	"PE(22:2(13Z,16Z)/22:2(13Z,16Z));PE(22:0/22:4(7Z,10Z,13Z,16Z));PE(22:4(7Z,10Z,13Z,16Z)/22:0);PC(20:4(5Z,8Z,11Z,14Z)/21:0);PC(22:4(7Z,10Z,13Z,16Z)/19:0);PC(21:0/20:4(5Z,8Z,11Z,14Z));PC(19:0/22:4(7Z,10Z,13Z,16Z))"	15.19408796	13.03433366	15.0324297	13.4538311	14.52831252	15.37890169	14.98915655	13.23097188	15.28220489	14.68132863	15.12510394	15.04508561	14.72590243	15.33586662	15.31438107	8.948486271	15.40227269	14.49160739	15.82433236	15.06108703	14.02668853	14.64993337	15.17858381	15.24571032	15.39844869	15.08250505	15.34804952	15.15078882	15.34673326	16.03100803	14.65600983	13.85321479	13.38762082	14.41457543	14.07088295	15.11194962	14.95520027	14.86181089	15.33811561	15.38581142	13.72552128	14.70618563	13.74977569	15.77817652	12.30425918	15.84565137	15.07786307	17.13988328	14.94283171	13.14475542	15.78538299	14.25507405	15.93981897	13.98627923	16.1023308	16.8572463	15.91741104	15.42019206	15.05910773	15.55497317	13.87409555	14.25827933	9.958909409	15.40051442	14.93871851	15.39528097	12.50938791	13.54520116	14.86021784	15.30018199	15.48294433	14.18256387	15.69074102	15.17705383	14.54067061	15.18906281	15.68446221	14.47019563	14.21686843	14.90101796	15.08772715	15.11007328	14.88199817	14.75757072	14.45646774	15.4643184	14.14094862	15.01559948	14.76084132	13.74475033	14.48277251	14.78111842	14.05768841	14.67036224	14.60672967	14.88304917
10050	PG(21:0/19:0);PG(19:0/21:0);PG(22:0/18:0);PG(18:0/22:0);PG(20:0/20:0)	14.10329584	12.71042356	14.82844894	14.91484608	12.37408319	14.43400444	14.31303719	14.13984848	14.83665018	13.84189297	15.126559	14.15073969	14.14916756	14.48140819	15.28192869	11.75626255	15.42888762	14.84235471	15.67238479	14.48518174	14.42014418	14.37843594	15.08972048	14.81713245	15.06546238	15.21711058	14.8865788	14.88582257	14.37499484	15.02037216	14.77587795	13.81723879	13.51047586	13.73284737	14.40535637	15.27096969	15.06338985	15.47888038	15.20805781	15.00291062	14.57887446	14.57120862	14.05487305	14.75395874	12.42721834	15.58764084	15.4669843	17.34000049	14.94217174	13.92577113	15.16445346	14.63423259	15.79083214	13.90227767	16.26499402	16.59239321	15.84340008	15.15621853	14.64984325	15.83040003	13.88177409	14.46331024	13.23935281	15.12172346	15.66542299	15.47136855	10.53438418	13.27692226	15.23371873	15.2288091	15.52520466	14.78165624	15.83926772	15.68867017	14.75418303	15.24449321	15.5374531	15.47550548	12.49167297	15.15093333	15.18750706	15.57568312	15.22482396	15.40325968	15.47180493	15.72868031	14.48392996	14.86707158	14.83126124	13.8726642	14.35137194	14.55492785	14.21462972	14.59751691	14.73941357	15.28761451
10052	18:3-Glc-Stigmasterol	19.35685367	18.83910728	19.88083339	19.96005547	19.90670825	19.9872375	19.9718681	19.35163282	20.41623721	18.76602146	20.68546183	18.96355076	19.70850712	20.16078173	19.42379411	19.92699112	19.12980791	19.25227294	20.28903054	19.39814178	19.79626836	19.2672013	19.73127837	19.7616365	20.04071304	19.10761029	19.71456107	19.79348782	19.65506957	19.32306296	19.78076524	20.02979404	19.53143695	19.82443118	19.77662502	20.86842854	19.36492924	19.57569165	19.72440416	19.43527336	19.46768225	19.76775318	19.95916793	20.65302953	21.00390409	20.64466	20.97684273	20.57649987	20.86905805	21.03033922	20.41658744	20.76368437	20.66181061	21.11150673	20.94071134	20.15853947	20.60133751	21.05212774	21.03230461	19.69263715	19.40889809	19.46446358	19.04106131	19.55974458	18.89478526	19.3706743	19.65584838	18.97889328	19.12159786	19.19832805	18.99054435	19.51907506	19.26408454	19.64704624	19.36333415	18.63807722	19.1820284	19.41904439	19.55594964	19.01298853	18.92202445	19.72380772	20.00831599	18.77980747	19.53997807	19.66985381	19.71757765	20.37165306	19.16030389	19.33342645	19.38234809	19.92712139	20.14128125	20.09014044	19.83827479	19.97314598
10055	"TG(12:0/17:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6];TG(14:1(9Z)/17:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6];TG(15:0/18:3(9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z))[iso6];TG(13:0/18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6];TG(15:1(9Z)/18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z))[iso3];TG(15:1(9Z)/18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))[iso6];TG(15:1(9Z)/18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z))[iso3];TG(12:0/17:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6];TG(14:0/17:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6];TG(13:0/18:4(6Z,9Z,12Z,15Z)/20:3(8Z,11Z,14Z))[iso6];TG(14:0/15:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6];TG(14:1(9Z)/15:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6];TG(15:0/18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z))[iso6];TG(15:1(9Z)/16:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6];TG(13:0/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))[iso6];TG(13:0/16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6];TG(14:1(9Z)/15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6];TG(13:0/18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6];TG(15:1(9Z)/18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z))[iso6];TG(16:1(9Z)/17:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))[iso6];TG(14:1(9Z)/17:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]"	20.37156673	20.59916635	18.94649682	19.46071186	19.40373136	19.47400218	20.79776357	18.74312308	19.12821529	21.11194918	19.61673019	21.04877586	20.5578677	19.95651364	19.60322891	20.16735754	19.96077069	21.15559798	20.12639744	20.477384	18.98616757	21.35138174	19.93361977	19.59278368	19.9120569	19.67764438	19.56669249	20.66200044	19.59164606	18.86668197	18.49119565	19.69464957	20.7423198	20.28670379	18.77865715	19.91908559	19.49984792	19.95081354	19.82129682	20.28759425	20.15125339	20.69389133	20.13735037	16.09485171	16.12643411	15.64959908	15.63133522	16.51698409	16.20089401	15.50160671	15.60256658	15.67746039	17.19020218	15.20782831	15.1932788	16.3413809	15.93562741	15.27990543	16.05407666	21.28530598	20.46062004	21.27283953	19.91691503	20.81920256	21.21448482	20.12167256	21.25294582	21.3183125	20.56098199	21.81725165	21.63685934	21.51454343	20.88461123	20.29468261	21.19024501	22.15010775	21.5302448	21.53030631	20.80180805	21.58255593	20.35717807	20.61939912	20.37656828	21.91152575	20.34781142	20.66898442	21.21667292	19.73767289	20.94676561	19.38873163	19.19975135	19.52474102	19.52729163	19.57847946	19.33175594	19.52297149
10060	TG(13:0/18:0/19:0)[iso6];TG(12:0/19:0/19:0)[iso3];TG(13:0/17:0/20:0)[iso6];TG(12:0/16:0/22:0)[iso6];TG(14:0/18:0/18:0)[iso3];TG(16:0/17:0/17:0)[iso3];TG(14:0/17:0/19:0)[iso6];TG(15:0/16:0/19:0)[iso6];TG(14:0/14:0/22:0)[iso3];TG(14:0/15:0/21:0)[iso6];TG(13:0/16:0/21:0)[iso6];TG(13:0/15:0/22:0)[iso6];TG(14:0/16:0/20:0)[iso6];TG(12:0/18:0/20:0)[iso6];TG(15:0/17:0/18:0)[iso6];TG(15:0/15:0/20:0)[iso3];TG(12:0/17:0/21:0)[iso6];TG(16:0/16:0/18:0)	23.53771114	22.80495682	23.29877323	23.19841361	22.77627815	23.36613308	23.37407551	23.20789825	23.50764402	23.26114182	23.69037018	23.66732332	23.34416229	23.78831282	23.66099399	22.34623413	23.97464803	23.31824358	24.08584532	23.5775164	22.92109536	23.08597896	23.56178455	23.51941308	23.60595467	23.72347707	23.65323103	23.51593946	23.22364877	23.62957315	23.56730723	23.05243664	23.10906081	23.10626446	23.0836309	23.85066554	23.46623201	23.39951929	23.61057362	23.75382004	22.919439	23.28743587	22.88507161	24.09338049	23.41579743	24.05754894	23.97300189	25.05514921	23.76235907	23.60847004	24.07493443	23.91478216	24.58087609	23.34709882	24.59257372	24.67392461	24.15298841	24.30399983	23.49019349	23.89325426	23.09358008	23.20454264	22.63399779	23.34284671	23.63006501	23.5632622	22.68148871	22.99694677	23.53024895	23.26056093	23.87536962	23.07407412	23.8518056	23.4038358	23.27578771	23.8081655	24.03341013	23.23875542	23.12992001	23.73842668	23.8116642	23.87543772	23.44225039	23.40159755	23.75821804	23.67860243	22.77335986	23.1474519	23.75571744	22.85121985	23.19723364	23.16217392	23.38617627	23.36516421	23.17262405	23.27778075
10061	Cer 54:0;O4	13.34452549	12.30636308	12.89318472	12.63293608	6.760990068	13.3367886	13.83862794	12.88170556	12.8944509	13.61628978	12.49954191	13.90772007	13.38306222	13.03077433	13.37142537	12.59281994	13.34459315	13.36983395	13.94615743	12.63125336	12.29880942	13.13857826	12.8688584	13.49504442	12.65718207	13.76665421	13.67658871	13.0537077	13.3397844	11.80793789	13.21014255	12.81655749	11.20397449	12.95696807	13.16931431	13.12051034	11.88517584	14.48428293	15.34603147	15.33097039	13.88940314	15.13281074	15.02246568	16.73592389	14.77500867	15.11565824	14.38351079	16.32231437	13.80919342	15.2371681	16.10230485	15.43076266	15.72298282	14.71365409	15.97791339	16.46574118	12.54777848	7.735243755	12.32060214	12.81736718	12.16402895	12.02219398	11.29570575	12.58491068	12.81114374	10.56755519	12.86544298	4.658853856	8.669562763	10.91013388	12.64336267	10.88771894	11.52703335	11.82400601	11.72018342	14.75629772	14.56276367	14.63040262	14.48091339	14.35490973	14.21217791	13.90173443	13.37976772	14.68200908	13.54323182	14.27456359	13.74579529	12.16207829	13.82460288	13.89887563	13.57588268	13.46633637	13.98803058	13.57810022	13.33421442	13.49140273
10071	PI(O-16:0/20:0);PI(O-20:0/16:0);PI(O-18:0/18:0)	12.41946086	7.665838605	11.28863986	7.597748092	11.45565776	11.90735863	12.6300137	7.427685484	11.36067607	7.517727438	7.612390163	12.85699464	11.76420398	8.764597117	11.36753359	10.52739218	12.88027522	7.587304298	8.17288134	7.59654096	9.690972262	11.71265897	11.08145268	11.70478006	7.499092816	12.91799441	10.95207294	7.65054119	10.6148593	7.490626834	7.78937047	7.767393301	7.769325575	7.892474043	7.692070704	12.68516924	7.757440561	11.15344874	13.47210308	12.39060112	7.607431249	7.664623476	11.3525345	8.530551207	7.914107433	8.379606828	12.36463862	14.83859408	8.267155238	8.31301119	8.393950784	8.794659419	11.82221333	11.40141402	8.497834925	12.6119852	12.03644045	9.292061946	12.05962235	13.67946585	12.82267054	13.69816989	10.49902985	11.7715055	14.67850818	11.8001684	8.67503679	10.28287438	14.52346487	11.86738802	14.6209882	12.36583418	12.41542266	13.70325561	13.38049168	14.79598205	14.04642796	8.488547877	12.4894533	14.25805833	13.51188276	12.63293767	13.03506191	12.23961053	14.46557233	13.07560014	11.59543295	12.13049099	14.52707542	13.34013327	10.79602942	12.15280383	13.49504014	12.2093864	8.255753853	11.99474572
10074	"PC(20:2(11Z,14Z)/20:3(8Z,11Z,14Z));PC(20:2(11Z,14Z)/20:3(5Z,8Z,11Z));PC(20:3(8Z,11Z,14Z)/20:2(11Z,14Z));PC(18:1(11Z)/22:4(7Z,10Z,13Z,16Z));PC(20:0/20:5(5Z,8Z,11Z,14Z,17Z));PC(20:5(5Z,8Z,11Z,14Z,17Z)/20:0);PC(18:0/22:5(7Z,10Z,13Z,16Z,19Z));PC(18:3(6Z,9Z,12Z)/22:2(13Z,16Z));PC(18:0/22:5(4Z,7Z,10Z,13Z,16Z));PC(18:3(9Z,12Z,15Z)/22:2(13Z,16Z));PC(22:1(13Z)/18:4(6Z,9Z,12Z,15Z));PC(20:4(8Z,11Z,14Z,17Z)/20:1(11Z));PC(18:4(6Z,9Z,12Z,15Z)/22:1(13Z));PC(22:2(13Z,16Z)/18:3(6Z,9Z,12Z));PC(22:4(7Z,10Z,13Z,16Z)/18:1(9Z));PC(20:1(11Z)/20:4(8Z,11Z,14Z,17Z));PC(22:2(13Z,16Z)/18:3(9Z,12Z,15Z));PC(20:3(5Z,8Z,11Z)/20:2(11Z,14Z));PC(22:4(7Z,10Z,13Z,16Z)/18:1(11Z));PC(18:1(9Z)/22:4(7Z,10Z,13Z,16Z));PC(20:1(11Z)/20:4(5Z,8Z,11Z,14Z));PC(20:4(5Z,8Z,11Z,14Z)/20:1(11Z));PC(18:4(6Z,9Z,12Z,15Z)/22:1(11Z));PC(22:1(11Z)/18:4(6Z,9Z,12Z,15Z))"	15.89574822	15.5929263	16.14588276	15.17396696	16.53684234	16.72238178	15.94038351	15.96501489	15.1348932	16.60444148	15.55931944	18.28640746	15.47216018	16.06888048	16.23000039	16.03805087	16.369987	15.96061048	16.85640652	17.0843899	16.21979132	18.23306166	16.18710962	16.37551182	16.07644378	15.97996667	16.49012879	15.97651971	16.72211817	16.17274727	16.32319675	15.59524893	16.98230528	15.93077031	16.32826405	16.33831855	15.80679698	16.53593446	16.11119249	15.85774154	16.23964258	15.90788557	16.08029269	16.61690533	16.97185466	16.32423807	16.28282969	17.13080308	17.26486864	17.53820674	16.24079884	15.73109721	16.44450688	17.53106092	17.12812521	17.12495674	16.2772529	16.72714638	17.49056	16.51841059	16.26829592	16.31011205	15.93545495	15.81924274	16.54898973	16.21015203	15.60506186	15.59627877	16.85820725	16.53493449	16.05399793	16.18483082	16.16981202	16.08418671	16.60948703	18.74039177	18.10183766	17.90071397	17.16350958	19.34636821	17.64268837	17.58577842	17.43008459	18.80238051	17.70976069	17.79439611	17.22656414	17.3978804	18.02438026	17.29213613	17.08338102	16.89397179	16.80753504	16.93417999	15.91295281	16.03297943
10075	HexCer 43:4;O3	18.55647502	18.01580414	19.13332542	19.1261623	19.10200122	19.18757588	19.11499174	18.53815696	19.58847288	17.96845234	19.84900322	18.21294105	18.83453982	19.25962781	18.66525916	19.15862989	18.39458833	18.46749896	19.49980458	18.65960063	18.96479414	18.48328452	18.88596785	18.95893332	19.22799943	18.32052121	18.93974997	18.94532891	18.81474608	18.65084902	18.92853835	19.17033334	18.74644998	18.94540081	18.98241082	20.0217585	18.59708623	18.76771461	18.91493447	18.5515809	18.66997651	18.86565114	19.16617328	19.80423345	20.24072257	19.72949438	20.11283265	19.66633164	19.95735191	20.1953913	19.58575326	19.9562036	19.7904707	20.36101286	20.16348881	19.46243811	19.63162835	20.14324009	20.16106479	18.77353799	18.45748459	18.76124492	18.08933053	18.63573389	18.14943985	18.53991602	18.75213697	18.15625373	18.39485889	18.4096622	18.13966315	18.63992419	18.463405	18.70165105	18.53538473	17.88660906	18.3930408	18.46883309	18.60555548	18.17619823	18.07422765	18.82396735	19.0070732	17.95905605	18.73586533	18.82263757	18.92603764	19.53077177	18.41268566	18.51065754	18.50475824	19.02645235	19.17021019	19.12685512	18.93839574	18.98877781
